"id","y"
1,-0.775119476387517
2,-0.397081431434108
3,0.413925203980758
4,-1.466970030011
5,-1.71955711442929
6,-0.978300451014988
7,0.665257495174093
8,-2.26387136721193
9,1.15602858858175
10,1.11878468835427
11,-1.5335460091016
12,-0.649811664697785
13,-0.51125660715744
14,2.88367839970225
15,-1.9393211368457
16,0.0993152057468004
17,1.32304339539108
18,0.582836864545286
19,3.30013352429249
20,0.949373183039551
21,-0.0980672510322727
22,1.14141717438939
23,0.998624374491205
24,0.42292305149667
25,-2.5405343844699
26,0.909090610170956
27,0.107383150289577
28,-1.72333282705507
29,-2.25266195419584
30,1.9537013846469
31,1.84205354974841
32,1.58908007484112
33,1.43996841646304
34,-0.394405879182579
35,0.149476786630887
36,0.0537120961811874
37,-1.43566878685432
38,1.09140576568252
39,0.969255871655928
40,-1.23002641530839
41,-1.61806703359992
42,1.67012758512048
43,-2.65245369967277
44,-0.649489280341163
45,-0.968972967695786
46,0.0133026460172189
47,0.761486591798901
48,-1.14229668335077
49,2.17253894465562
50,-1.91768864402841
51,-1.43844338017128
52,-0.52730911314717
53,-2.90859174390887
54,-1.92121318883429
55,-1.74542459892523
56,-1.0023314791227
57,-1.32723721914072
58,2.35681475097564
59,-1.37820219729496
60,0.933909026163746
61,-1.87162732249744
62,-1.38852358340353
63,-1.03167178465866
64,-0.666029629765179
65,1.12310120808275
66,1.03428086045628
67,1.20710085220425
68,-0.613497997974348
69,-0.444046485999112
70,-0.851362328112238
71,1.54955375457666
72,-0.0721646860960724
73,2.0416638457196
74,-0.735681566657568
75,2.3695574948201
76,-0.92455509864639
77,-1.52713910580386
78,-2.03374004840816
79,2.00053072394796
80,1.98823501027402
81,0.801644067173893
82,-0.915983484124133
83,-1.39292218748484
84,-1.77415259226378
85,-1.07788332058792
86,-2.32317503505292
87,0.445444924635743
88,-0.600009133405591
89,-1.15069646817887
90,-0.614710197883169
91,-0.175514774526782
92,-0.874832358383932
93,0.861535496089083
94,2.86360286159883
95,-0.74558631572123
96,-0.741588824391735
97,0.384593445845876
98,0.67250033491563
99,-2.23240881979637
100,0.343130454622628
101,1.1264507152221
102,1.15325196187383
103,2.0009373917713
104,-1.89414300864697
105,1.76796742167967
106,0.543854596701403
107,-2.83446610568204
108,-0.32215711744513
109,-0.499584698602098
110,1.12467462385629
111,1.39950405779167
112,0.778841219178649
113,-0.321408037835268
114,-1.00674076575421
115,0.153013358550823
116,2.34813858149895
117,-0.953515825787731
118,0.620971086162769
119,2.40074348493726
120,1.14717034532184
121,-0.0985458818338617
122,0.771602155338651
123,0.338348603103896
124,-1.22331380246255
125,1.08010703519238
126,-1.59690805917259
127,-0.127833630248244
128,-1.64521992543232
129,0.40216801189653
130,-3.39466792023793
131,0.374986627695679
132,1.14023004860175
133,1.69342528065529
134,-1.50336010409117
135,0.35990810464926
136,-1.00407188959219
137,1.72420131721131
138,0.0934099414837982
139,-0.246780127033001
140,1.71906358590705
141,-0.223786730799438
142,-0.411951899699972
143,0.831075109442876
144,-0.112895054159033
145,1.91713111489602
146,1.7507220949944
147,-0.70841790143465
148,0.139890470191395
149,0.41297576049891
150,-0.553017676651696
151,0.730576059541948
152,-0.310375010343753
153,-1.18609719371291
154,-2.37945142069065
155,-0.230963736155328
156,1.41316175741828
157,-0.14902833922489
158,-2.71365377176333
159,-0.438146402365818
160,0.439181777609112
161,2.20206879615491
162,2.81351692101418
163,-0.290096426486953
164,-0.328127654891405
165,2.56909314524754
166,0.0808704384341927
167,-2.61004807905908
168,0.108533232513513
169,-0.248885363150578
170,-0.60610071114984
171,-0.684418204747754
172,1.50703020647292
173,0.385453748763715
174,1.30650035494905
175,1.59153402132855
176,-0.916092158811842
177,-0.103985523481186
178,-3.47512198800664
179,0.372614422095173
180,0.906191355650127
181,0.303023458940788
182,1.58928616514784
183,-0.82891466352397
184,0.164810638171038
185,3.02544478363335
186,-0.833948402261751
187,0.950237533530862
188,-0.10293899184414
189,-1.10367619133402
190,2.77515471839585
191,2.95412952793172
192,0.640434441111045
193,-0.187082429160935
194,0.275178549489393
195,1.57424145800286
196,1.88154889259455
197,-0.568572944948526
198,1.69543334048624
199,-0.436873793950854
200,-1.57153395761871
201,1.7419390657103
202,-0.556571311578463
203,-1.14329040131195
204,-0.953767774584359
205,0.415595316206871
206,0.083152116703781
207,-1.9307138762912
208,1.53034100667168
209,-0.0844276527402652
210,0.841406441977079
211,1.32150200338763
212,-2.06844779960515
213,3.7484311876991
214,2.02062530166144
215,0.862317717062176
216,-1.64077177093182
217,-0.406954272649924
218,-0.790491320417596
219,1.14326266441726
220,-0.701154419357384
221,-0.777851448873974
222,2.84080414539478
223,3.92577573543079
224,1.25961968706841
225,-0.492800242278694
226,0.774950075278356
227,-0.450864924929271
228,-0.90578061249147
229,-2.32824113518017
230,-2.17182341143066
231,-0.564462608440356
232,0.187828009277443
233,-1.03517996314627
234,1.27948153994171
235,1.38433255878093
236,-0.040124195431355
237,-0.929834108872683
238,-0.182854179082485
239,-1.19788778395685
240,-3.01543731775669
241,-0.336630097836303
242,-0.776837549709538
243,0.0586403633966505
244,0.434143519585331
245,-1.43431593681377
246,1.06079363213088
247,-0.854266685956177
248,0.122454411379245
249,-0.138545966098781
250,0.575287359964984
251,0.530557698820084
252,0.821736160236412
253,-0.73015075959247
254,-0.762499211044812
255,0.910661745335216
256,-0.913679999563009
257,-0.859552514028576
258,1.38571606590083
259,1.16944303193291
260,-0.0225681677413034
261,1.85387707518582
262,0.581623058145113
263,0.175603114109792
264,-1.13592416765214
265,0.710590397668583
266,2.07037317803579
267,-1.41018940476529
268,1.95294787153453
269,0.472202313135619
270,-1.43287367379134
271,1.21050876631221
272,0.923821090040985
273,1.278462739174
274,0.389893707170145
275,-0.936174347735475
276,-0.743893631021618
277,-0.250611772482307
278,-0.49957083338535
279,-2.26365632858076
280,1.32537742746669
281,-1.08276205189425
282,-1.15616457503909
283,-0.336711721747365
284,-3.06794292670643
285,2.06974872687564
286,-1.51356066736383
287,-0.667284231461947
288,-1.8620852757602
289,-0.157365029011692
290,-2.12775453027716
291,0.66875296609542
292,-0.205115095116796
293,-0.898791042324844
294,1.85021497291228
295,-1.73054621782725
296,-0.430088380082876
297,-0.726630065238149
298,2.49612621388637
299,-0.0963179511701988
300,0.693055255258527
301,-1.45594216282855
302,-0.304057737043528
303,1.91823526564544
304,-2.80490387179713
305,-1.99202323549971
306,-0.373972761608901
307,3.0729464342203
308,1.24314690903016
309,2.45231205702505
310,1.91767902774291
311,-1.73943619524718
312,-0.175084731641136
313,1.75838784040237
314,2.0136855266093
315,1.81895860531381
316,-1.44234017250899
317,-0.921365404454232
318,0.581675399017626
319,-0.594755421480216
320,1.85974439384273
321,-0.480479782402257
322,0.726210606096513
323,2.20603740182899
324,0.701657194640736
325,0.010329593261231
326,0.863903733083695
327,-0.927162506597841
328,-1.73808756013713
329,-0.0658044120545194
330,0.295935639210099
331,0.735193385135199
332,0.61782622770549
333,1.93990545942658
334,1.74935875723665
335,0.394854966963003
336,2.50992832182852
337,-0.365841760046028
338,1.59972216891011
339,-0.741858061325906
340,2.85369578060756
341,1.53087374629322
342,-2.75937407242843
343,-1.72754538821313
344,-0.779202054972194
345,-1.61688191579409
346,0.880642575688465
347,0.255213600192015
348,-0.35679842522262
349,0.155790036628958
350,-1.84322245813438
351,2.64368229171449
352,0.381331021805519
353,-1.13178028934291
354,-0.00415210091241977
355,0.168329023591701
356,-0.974933881625901
357,-1.15937342514535
358,1.72671101070107
359,-2.2003569567235
360,-1.70308321628768
361,-0.151211740274427
362,-0.618589870148463
363,0.0442262659322198
364,0.0627237469762561
365,-1.69249076881284
366,-1.84561660115845
367,0.283596752721564
368,-2.04302011159915
369,1.41683748760519
370,-1.67668602900472
371,0.135070065652651
372,0.732546692514984
373,-0.877015067306905
374,-0.944345722598549
375,-0.0380772986871366
376,0.821223874110646
377,0.553590372600197
378,1.93301993689286
379,2.14924402746369
380,0.329133620883162
381,0.847938957655045
382,-1.62633012027662
383,0.0333385021335706
384,-0.592099824775807
385,0.221455442533746
386,2.65296266984432
387,0.924872288203762
388,-1.03735201892933
389,0.593793017243354
390,-0.597916382345923
391,2.98264265652399
392,-0.284620326561282
393,-2.25243397912889
394,0.642275523625818
395,-1.7388999477232
396,0.693127454851547
397,2.38242863893296
398,2.93521563721365
399,0.329701605645728
400,1.41028942225742
401,0.836879779230425
402,-0.285879266013648
403,-0.291537457810622
404,-0.370630506815937
405,0.543208651765732
406,-3.02282830161358
407,0.126852011749824
408,-0.287439139012817
409,1.37553427902617
410,-2.04257190134871
411,-0.168098830285878
412,-2.40688823074967
413,1.9791373925406
414,-1.62923302020992
415,-0.153670317557006
416,-2.73810641370037
417,-0.00867087285687293
418,-1.33392479250077
419,0.168187924906836
420,-1.20418985183809
421,0.833768784387441
422,0.605834321020529
423,-0.596159333455428
424,2.29289027736168
425,-1.02737112153808
426,1.96950821858226
427,1.32954653785917
428,-0.340927182026455
429,-1.30526974168024
430,3.06915670573938
431,-1.70944899861821
432,-1.23703485118808
433,1.97976843777399
434,-0.219427508613582
435,-2.32774433947075
436,1.28019838238706
437,0.29959809769018
438,-0.577237401736195
439,0.352551821167695
440,0.50356066323823
441,1.79625011743714
442,0.450853589563913
443,-0.300545989141679
444,-0.567550307748212
445,-0.782359796730446
446,-0.86772706193684
447,1.59292566506557
448,-1.69672349446458
449,-0.343962901146248
450,0.487994756935624
451,1.64885889245151
452,-2.57890149183556
453,-0.644220681102339
454,0.0899646036456175
455,2.59115796467073
456,-0.386792009974205
457,-2.4562746072633
458,0.596072327902089
459,0.396423581984083
460,-0.584622568222348
461,0.915212990920929
462,-0.438461766330507
463,-1.1654433108389
464,-0.800589184696584
465,-0.504017450348207
466,0.228244430590424
467,1.33225235306431
468,0.188067291295733
469,-1.55261661049772
470,2.34524790966943
471,-0.632815011131134
472,-0.563072164137908
473,-1.0195121379766
474,-0.997819873651467
475,-1.1909365824658
476,-2.07394500167784
477,-0.973619306737002
478,2.35084063338411
479,-0.307075419402995
480,-0.624626777593288
481,1.36484002088481
482,0.878166615466096
483,-0.126091590238962
484,0.953012429921761
485,1.38859326667687
486,0.663080367730877
487,-1.6149190416297
488,-1.54496728083479
489,0.238634867357088
490,-1.23390974240116
491,1.26837655466889
492,0.558960137288777
493,-0.457161660807709
494,-1.8255616712807
495,-1.36451505427348
496,0.198959204958922
497,-0.286334542771249
498,-1.34194567219666
499,-1.0387964086252
500,0.388699905640597
